"","F1","F2","F3"
"1",0.559251813632258,-0.588681628348438,1.02694703001266
"2",0.980634644239993,-2.42225918301183,1.11989985411244
"3",-2.33283546055215,-2.47337782666724,-2.2178229877432
"4",-1.47801281416366,-2.09834245183049,-1.56240926611137
"5",0.0547598651526641,0.188994079523735,0.12594364459795
"6",-0.72275715223021,0.17220025072019,-1.1452616397934
"7",-0.0729019815971113,-2.1542402123168,0.16524919331209
"8",2.90228686132777,-0.710689657113231,0.997727757845237
"9",0.883433848046095,-2.23133238844799,-0.872994465314071
"10",-1.94218169797858,0.581996561398281,-1.90542946455836
"11",1.10274920454475,-1.46038138661629,-0.202432147281657
"12",-0.182388672604425,-1.4860681775892,-0.532548574884163
"13",-0.271557401151138,-2.50462301824194,-1.79342395257776
"14",3.24323534576872,-0.521199206902971,2.60354048911947
"15",-2.16300515168503,-2.80883387811012,-2.27799748698985
"16",0.27732734862823,-0.925888293691706,0.0422498368998439
"17",-1.60997127901336,-2.86820022257778,-1.67427094799609
"18",-0.204186559122911,0.8514790361343,0.996594557467712
"19",-1.95994781188209,-2.63647471168124,-2.12764531170762
"20",0.735842713667176,0.0288137364419818,2.28721401071189
"21",2.6744360995771,0.465298960045653,1.15983366758648
"22",0.268188265344666,0.319910191981749,-0.709698151732641
"23",-0.234959486294159,-1.48954107084638,-0.139322341676581
"24",-2.23330847556758,-1.30256472383343,-2.08557032693166
"25",-1.53953329525195,-1.42260246966852,-1.16285675544498
"26",-0.27489896379133,-1.98665588397898,-2.03793610150178
"27",-1.43683401957896,0.876172392014792,-1.41533794616061
"28",-1.49152258675322,-2.91967030322289,-1.69704046911691
"29",1.62755133463061,-0.289572302034279,2.62017908897948
"30",-0.321876403225387,-0.487689805485564,-0.324194332050136
"31",0.355744339033591,-1.30220392184547,0.129854748750348
"32",-2.35174524133006,-0.57011600098674,-1.32506876865352
"33",-0.534702170834609,0.569640021377661,-0.374157429276239
"34",-0.0217311171595904,-2.88804719033731,0.0458864987443
"35",-1.08833953582016,0.633088611101928,-0.679732982558701
"36",0.259314865455872,-1.99043302265478,0.0819915623469401
"37",-0.771307373566483,-0.755783000907368,-1.04280026564766
"38",1.47448002278697,-0.607398033982947,1.20209947127156
"39",0.156411628785717,-0.845820336734785,-0.0415060199578382
"40",2.49294210061025,-0.378424244812747,1.26238653682495
"41",-2.14810834274557,-2.39679789438161,-2.4583864369671
"42",-0.622333282306838,-1.28019697299351,-0.689887486269632
"43",0.629552946140406,-2.38646606932294,0.0438171999903543
"44",-1.79737477414443,-2.4077187776434,-1.1366297888053
"45",-0.374387288044845,0.166631217034883,0.489135670321284
"46",-1.21689643274682,-2.93546796565593,-1.99948939315146
"47",-1.10611287512291,-2.24452224226241,-0.314732985955326
"48",-2.46309520078713,-1.86335215068504,-2.2845038850891
"49",2.12027787989322,-0.674586129674672,0.494138836756504
"50",0.698394460648162,-1.33788059840301,0.239168857882655
"51",0.941308161822709,-2.85240664877298,-0.0722921789564494
"52",-2.023655306367,-1.53534739551579,-1.91348941123574
"53",-1.19728671303922,-1.62551082887067,-1.32579665311883
"54",2.43903264687506,-0.455543738126111,1.73984261282061
"55",-3.02266955161097,1.86734309485684,-1.69134249695576
"56",1.00850949021856,-0.781683354627701,1.13008974749131
"57",-1.54038585516007,-0.199104987552937,-1.82447731396717
"58",-0.798155073943845,-0.999042250084205,-1.06750574732467
"59",-1.94050727947792,-2.86183470092451,-2.64291548112238
"60",2.07273156610704,-2.44597930483592,1.36239230044802
"61",-0.205961345262128,-1.40281725646212,-1.10820346328593
"62",0.584968505728469,-0.797171809303049,0.154018481355418
"63",-0.721926447402165,-0.573109400890444,-1.27259499294216
"64",-1.75703510435789,1.04784653740273,-1.15486737317079
"65",-0.719018329365743,-2.07909827060919,-1.50811050461163
"66",2.50097278210899,-1.54938189949117,0.601847009487808
"67",-1.57076928783671,-0.543613819207491,-1.60805723051975
"68",-0.749359219057715,-2.61451656419718,-1.77988250323815
"69",-0.49950008263765,-0.835352178757781,-0.905089055342827
"70",-1.26158863446635,-2.25319646198728,-1.37984718441
"71",-0.14283046055874,-1.96523688864647,-1.44697926875739
"72",1.24816295722482,-0.595716913837132,0.300169827669104
"73",-1.34720724772045,2.02370503577186,-0.0621006023477106
"74",-1.36278379090534,-2.21063608626741,-1.59237700833686
"75",-1.86541306224303,-2.81023466475095,-2.3967529964749
"76",-2.18011224000794,0.247621842000414,-1.66708428726902
"77",-0.148683501259605,0.100241040113621,0.2222181819556
"78",-2.42688892719079,-1.37702035310182,-1.82401802191292
"79",-0.900435974072326,-0.704984988756468,0.506753654068298
"80",-2.12929037551814,-2.14326239115475,-2.43984885382662
"81",-0.219446220115041,-0.93563526431141,-0.106190583887342
